,,,,,,,,Common eelgrass (Zostera marina),Common eelgrass (Zostera marina) and seagrass wasting disease (Labyrinthula zosterae),Caspian tern (Hydroprogne caspia),Caspian tern (Hydroprogne caspia),Caspian tern (Hydroprogne caspia),Caspian tern (Hydroprogne caspia),Marbled godwit (Limosa fedoa),Marbled godwit (Limosa fedoa),Marbled godwit (Limosa fedoa),Marbled godwit (Limosa fedoa),Great egret (Ardea alba),Whimbrel (Numenius phaeopus),Willet (Tringa semipalmata),Great egret (Ardea alba),Unknown bird,Unknown bird,Unknown bird,Unknown bird,Unknown bird,Unknown bird,Unknown bird,Unknown bird,Semipalmated plover (Charadrius semipalmatus),Semipalmated plover (Charadrius semipalmatus),Unknown sandpiper (Calidris spp.?),Unknown bird,NA (EtOH field blank),,,,,,,,
,,,,,,,,Healthy,Wasting disease,Healthy meadow,Healthy meadow,Healthy meadow,Healthy meadow,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Healthy meadow,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Healthy meadow,Healthy meadow,Healthy meadow,Healthy meadow,Blank,,,,,,,,
identifier,annotation,Formula,Exact mass,Super class,Main class,Sub class,m/z,ZH_001,ZWD_002,HM1_003,HM2_004,HM3_005,HM4_006,MF6_007,MF7_008,MF8_009,MF9_010,MF10_011,MF11_012,HM12_013,MF13_014,MF14_015,MF15_016,MF16_017,MF17_018,MF18_019,MF19_020,MF20_021,MF21_022,HM22_023,HM23_024,HM24_025,HM25_026,Control_027,Blank,Blank,Blank,Blank,Pool,Pool,Pool,Pool
3.63_970.78,TG 18:1_20:4_22:6,C63H100O6,952.752,Glycerolipids,Triradylglycerols,TAG,970.782,2.80E+05,2.80E+05,1.80E+06,1.40E+06,1.40E+06,6.10E+08,1.20E+07,4.10E+06,2.80E+05,1.60E+06,4.00E+05,na,9.20E+05,1.70E+04,1.90E+05,8.10E+06,3.80E+05,1.50E+04,8.20E+05,9.00E+05,6.10E+07,7.40E+05,1.80E+05,3.50E+05,1.90E+04,8.90E+04,na,na,8.30E+03,na,2.50E+04,5.10E+07,4.50E+07,4.60E+07,4.40E+07
4.53_1014.94,TG 18:1_22:1_22:1,C65H120O6,996.9085,Glycerolipids,Triradylglycerols,TAG,1014.943,3.30E+05,1.20E+05,2.40E+05,3.80E+06,4.40E+04,1.60E+07,1.80E+05,2.20E+05,5.80E+03,1.70E+04,2.80E+04,5.10E+04,5.40E+04,7.50E+03,3.10E+04,2.60E+05,1.20E+04,2.10E+04,9.50E+03,1.50E+05,5.30E+06,1.70E+05,2.30E+04,4.00E+03,8.90E+03,4.70E+04,1.10E+04,6.70E+03,2.70E+03,3.80E+03,6.30E+03,1.70E+07,2.00E+07,2.30E+07,1.50E+07
4.01_1002.85,TG 18:1_22:4_22:4,C65H108O6,984.8146,Glycerolipids,Triradylglycerols,TAG,1002.848,1.40E+04,2.50E+04,2.10E+05,4.30E+05,9.30E+04,3.90E+07,2.30E+05,1.20E+05,3.40E+04,8.40E+04,1.90E+05,na,6.00E+04,na,2.50E+04,1.00E+06,na,na,6.20E+04,1.80E+05,6.00E+06,2.00E+05,7.10E+04,4.80E+04,na,1.90E+04,na,na,na,na,na,8.80E+06,7.80E+06,5.10E+06,7.90E+06
3.74_996.80,TG 18:1_22:5_22:6,C65H102O6,978.7676,Glycerolipids,Triradylglycerols,TAG,996.8013,na,1.00E+06,5.00E+05,8.90E+05,1.80E+05,9.60E+07,4.40E+06,5.10E+05,5.90E+04,1.80E+05,9.90E+04,na,2.50E+05,na,na,2.90E+06,7.50E+04,na,2.40E+05,1.10E+05,2.70E+07,1.20E+05,1.70E+04,1.20E+04,na,5.20E+03,na,na,na,na,7.40E+03,2.00E+07,2.20E+07,2.30E+07,2.00E+07
3.49_894.75,TG 18:2_18:2_18:3 Isomer A,C57H96O6,876.7207,Glycerolipids,Triradylglycerols,TAG,894.7516,2.10E+07,7.30E+06,1.70E+06,5.70E+06,1.30E+06,1.20E+08,4.60E+06,3.60E+07,1.30E+05,3.30E+06,4.40E+05,6.30E+04,5.20E+05,1.90E+04,3.70E+05,1.30E+06,2.70E+05,2.60E+04,3.80E+05,4.00E+06,2.90E+07,3.10E+06,2.60E+05,2.00E+06,7.20E+04,9.30E+04,na,na,2.90E+03,7.10E+03,na,2.20E+07,2.20E+07,2.00E+07,2.20E+07
3.66_899.71,TG 18:2_18:2_18:3 Isomer B,C57H96O6,876.7207,Glycerolipids,Triradylglycerols,TAG,899.7109,6.40E+05,4.00E+05,4.40E+05,8.40E+05,1.70E+04,9.20E+07,6.90E+05,3.50E+05,na,3.10E+05,4.50E+04,na,4.40E+04,na,na,7.80E+05,1.20E+04,na,2.10E+04,5.20E+05,6.20E+06,1.70E+05,1.50E+04,1.40E+05,na,na,na,na,na,na,na,4.70E+06,4.70E+06,5.50E+06,4.40E+06
3.64_918.75,TG 18:2_18:2_20:5,C59H96O6,900.7207,Glycerolipids,Triradylglycerols,TAG,918.7546,1.20E+06,1.40E+06,8.80E+05,1.90E+06,9.70E+05,2.20E+08,3.90E+06,2.30E+06,5.60E+04,1.50E+06,4.60E+05,8.50E+03,3.50E+05,8.70E+03,6.60E+04,5.90E+06,6.30E+04,na,4.20E+05,1.10E+06,1.40E+08,5.00E+05,1.10E+05,3.80E+05,6.40E+04,1.10E+05,na,na,na,na,na,3.80E+07,4.00E+07,4.20E+07,4.40E+07
3.65_944.77,TG 18:2_18:2_22:6,C61H98O6,926.7363,Glycerolipids,Triradylglycerols,TAG,944.7703,5.10E+05,3.30E+05,9.00E+05,1.60E+06,5.20E+05,2.70E+08,5.40E+06,1.70E+06,1.40E+05,1.30E+06,6.20E+05,na,3.10E+05,na,1.70E+05,1.10E+07,8.90E+04,1.20E+03,9.00E+05,1.60E+06,1.40E+08,7.10E+05,7.80E+04,8.10E+05,1.90E+04,6.80E+03,na,na,1.10E+03,na,9.30E+03,5.70E+07,5.90E+07,5.40E+07,6.70E+07
3.53_942.76,TG 18:2_18:3_22:6,C61H96O6,924.7207,Glycerolipids,Triradylglycerols,TAG,942.7559,2.70E+05,5.20E+05,1.40E+06,1.90E+06,1.60E+06,6.10E+08,2.00E+07,4.10E+06,2.60E+05,2.90E+06,5.10E+05,na,7.40E+05,1.30E+04,9.50E+04,7.80E+06,1.80E+05,na,1.00E+06,1.50E+06,2.40E+08,6.40E+05,1.10E+05,2.30E+05,1.50E+04,1.00E+05,na,na,na,na,na,1.10E+08,1.20E+08,1.30E+08,1.30E+08
4.29_982.88,TG 18:2_20:3_22:0,C63H112O6,964.8459,Glycerolipids,Triradylglycerols,TAG,982.8799,9.40E+05,3.10E+05,5.20E+05,1.30E+06,4.30E+05,4.30E+07,9.90E+05,2.50E+05,7.20E+05,1.20E+06,1.10E+05,5.10E+04,9.70E+04,2.00E+04,5.50E+04,3.30E+06,1.90E+05,6.80E+04,2.80E+06,2.80E+06,1.00E+07,2.40E+05,4.00E+04,6.30E+04,2.30E+04,4.40E+05,na,7.20E+03,7.20E+03,na,5.80E+03,1.10E+07,1.30E+07,1.00E+07,9.60E+06
3.42_945.70,TG 18:2_20:5_20:5,C61H94O6,922.705,Glycerolipids,Triradylglycerols,TAG,945.6954,1.50E+04,7.30E+04,3.80E+04,5.00E+04,6.60E+04,2.60E+07,3.70E+05,1.40E+05,5.60E+04,1.40E+05,2.70E+04,na,1.60E+04,na,na,2.60E+05,1.40E+04,na,8.10E+04,1.30E+05,4.10E+06,3.80E+04,na,4.40E+03,na,na,na,na,na,na,na,1.60E+06,1.50E+06,1.80E+06,1.50E+06
3.48_966.76,TG 18:2_20:5_22:6,C63H96O6,948.7207,Glycerolipids,Triradylglycerols,TAG,966.7554,7.70E+04,1.10E+05,1.60E+05,3.00E+05,2.60E+05,9.10E+07,1.40E+06,5.30E+05,1.70E+05,2.20E+05,2.00E+05,na,5.40E+04,na,na,2.80E+06,3.80E+04,na,5.80E+05,3.70E+05,3.80E+07,1.10E+05,1.50E+04,4.60E+04,na,na,na,na,na,na,na,1.50E+07,1.60E+07,1.80E+07,1.70E+07
4.60_1016.96,TG 18:2_22:0_22:0,C65H122O6,998.9241,Glycerolipids,Triradylglycerols,TAG,1016.958,1.10E+06,3.20E+05,1.20E+06,5.50E+06,1.50E+05,3.30E+07,7.70E+05,5.80E+05,3.60E+04,3.80E+04,4.40E+04,7.60E+04,1.30E+05,4.10E+04,8.90E+04,1.40E+06,2.50E+04,4.90E+04,7.00E+04,6.00E+05,6.40E+06,3.40E+05,1.00E+05,6.40E+04,3.20E+04,9.50E+04,3.80E+04,3.00E+04,2.70E+04,2.40E+04,4.50E+04,2.90E+07,2.70E+07,3.20E+07,2.90E+07
3.37_890.72,TG 18:3_18:3_18:3,C57H92O6,872.6894,Glycerolipids,Triradylglycerols,TAG,890.7244,5.30E+07,8.80E+06,2.20E+05,6.40E+05,2.40E+05,3.50E+07,7.90E+05,4.10E+06,2.80E+04,7.50E+05,5.60E+04,1.70E+04,2.70E+04,na,2.50E+04,6.20E+05,7.10E+04,na,2.20E+05,5.60E+05,2.20E+07,5.70E+05,2.20E+04,7.60E+04,na,na,na,na,na,na,na,1.10E+07,8.90E+06,1.10E+07,6.40E+06
3.23_912.71,TG 18:3_18:4_20:5,C59H90O6,894.6737,Glycerolipids,Triradylglycerols,TAG,912.7076,7.60E+05,2.00E+05,5.10E+04,6.40E+04,8.50E+05,1.80E+07,8.50E+05,8.50E+05,2.00E+05,1.10E+06,8.60E+03,na,1.80E+05,3.70E+04,3.90E+04,5.40E+05,4.30E+04,na,1.00E+06,4.90E+05,2.60E+07,1.50E+05,5.70E+04,6.40E+04,na,3.90E+06,na,na,na,na,na,5.80E+06,5.70E+06,5.70E+06,5.90E+06
3.42_940.74,TG 18:3_20:4_20:5,C61H94O6,922.705,Glycerolipids,Triradylglycerols,TAG,940.7401,3.60E+05,5.00E+05,4.20E+05,7.40E+05,5.80E+05,2.10E+08,2.70E+06,1.10E+06,2.10E+05,1.20E+06,3.80E+05,na,3.10E+05,6.50E+04,2.40E+04,2.10E+06,8.60E+04,6.10E+03,8.90E+05,3.30E+06,1.00E+08,3.10E+05,2.90E+04,3.10E+05,na,1.90E+05,na,na,na,na,na,3.80E+07,3.30E+07,3.40E+07,3.30E+07
3.27_938.72,TG 18:3_20:5_20:5,C61H92O6,920.6894,Glycerolipids,Triradylglycerols,TAG,938.7233,3.60E+05,1.20E+05,5.50E+04,1.10E+04,3.80E+05,3.50E+07,7.40E+05,3.80E+05,5.60E+04,1.40E+06,8.90E+04,na,na,na,na,7.80E+05,1.50E+04,na,2.50E+05,1.30E+05,4.00E+07,2.10E+05,7.20E+03,4.20E+04,na,3.80E+04,na,na,na,na,na,7.50E+06,7.60E+06,7.30E+06,8.10E+06
3.34_862.69,TG 18:4_14:0_20:5,C55H88O6,844.6581,Glycerolipids,Triradylglycerols,TAG,862.6929,3.60E+06,8.60E+05,4.40E+05,4.30E+05,7.70E+05,4.20E+07,6.20E+05,3.80E+06,5.60E+04,5.20E+05,9.90E+05,5.00E+04,1.90E+05,2.70E+04,7.40E+04,5.80E+05,5.30E+04,2.30E+03,3.30E+05,6.90E+05,3.20E+07,5.00E+05,3.60E+04,1.70E+05,2.10E+04,3.10E+04,na,8.50E+03,7.10E+03,2.40E+03,na,7.30E+06,7.10E+06,7.90E+06,7.40E+06
3.09_910.69,TG 18:4_18:4_20:5,C59H88O6,892.6581,Glycerolipids,Triradylglycerols,TAG,910.6923,4.60E+05,8.50E+04,na,na,6.80E+05,8.10E+06,2.10E+05,6.60E+05,na,5.70E+05,na,na,na,na,na,3.30E+05,1.50E+04,na,1.60E+05,8.10E+04,2.30E+07,1.20E+05,na,2.80E+04,na,na,na,na,na,na,na,4.20E+06,3.60E+06,3.60E+06,3.80E+06
3.32_964.74,TG 20:4_20:5_20:5,C63H94O6,946.705,Glycerolipids,Triradylglycerols,TAG,964.7385,6.80E+04,5.10E+04,1.40E+05,6.30E+04,3.90E+05,4.40E+07,1.00E+06,3.60E+05,2.40E+05,5.60E+05,1.60E+05,na,2.10E+04,na,9.60E+03,2.30E+06,3.00E+04,na,6.00E+05,1.40E+05,7.10E+07,2.70E+05,2.30E+04,3.80E+04,na,na,na,na,na,na,na,1.40E+07,1.20E+07,1.30E+07,1.30E+07
3.48_1016.77,TG 20:4_22:6_22:6,C67H98O6,998.7363,Glycerolipids,Triradylglycerols,TAG,1016.77,na,4.30E+04,1.80E+04,na,1.30E+05,2.00E+07,2.70E+05,4.90E+05,6.90E+04,4.20E+03,2.90E+04,na,1.90E+03,na,na,8.30E+05,na,na,1.30E+05,na,1.70E+06,5.90E+04,na,na,na,3.40E+04,na,na,na,na,na,4.20E+06,3.90E+06,4.30E+06,4.00E+06
3.21_962.72,TG 20:5_20:5_20:5,C63H92O6,944.6894,Glycerolipids,Triradylglycerols,TAG,962.7249,5.30E+05,1.00E+05,1.80E+05,2.00E+05,7.40E+05,9.40E+07,2.70E+06,1.50E+06,4.40E+05,1.50E+06,5.50E+04,na,6.00E+04,4.20E+04,4.10E+04,4.60E+06,1.20E+05,na,1.50E+06,3.70E+05,2.80E+08,6.80E+05,3.40E+04,7.40E+04,na,na,na,na,na,na,na,4.00E+07,3.50E+07,3.50E+07,3.80E+07
3.35_990.75,TG 20:5_20:5_22:5,C65H96O6,972.7207,Glycerolipids,Triradylglycerols,TAG,990.7545,1.10E+03,8.00E+05,1.10E+05,8.20E+04,3.40E+05,4.20E+07,2.30E+06,1.00E+06,5.00E+05,3.10E+05,1.00E+05,na,3.10E+04,4.10E+03,na,3.00E+06,2.10E+04,1.20E+04,6.20E+05,5.80E+04,4.90E+07,2.20E+05,1.30E+03,4.90E+03,na,na,na,na,na,na,na,6.10E+06,5.90E+06,6.40E+06,1.10E+07
3.28_988.74,TG 20:5_20:5_22:6,C65H94O6,970.705,Glycerolipids,Triradylglycerols,TAG,988.7391,na,5.60E+04,3.90E+05,8.70E+04,1.20E+06,1.50E+08,2.40E+06,7.10E+05,1.40E+06,1.40E+06,1.80E+05,2.50E+03,8.30E+04,5.10E+04,1.60E+04,3.70E+06,1.20E+05,4.50E+04,1.30E+06,1.80E+05,8.10E+07,4.20E+05,1.90E+04,4.70E+04,5.30E+03,na,na,na,na,na,na,2.40E+07,2.70E+07,2.50E+07,2.80E+07
3.33_1014.75,TG 20:5_22:6_22:6,C67H96O6,996.7207,Glycerolipids,Triradylglycerols,TAG,1014.755,na,8.80E+03,2.10E+05,7.20E+04,7.90E+05,8.40E+07,9.50E+05,1.90E+05,2.40E+05,1.80E+05,na,na,5.40E+04,na,na,8.90E+05,4.90E+04,na,4.70E+05,5.10E+04,5.00E+06,6.70E+04,na,na,na,na,na,na,na,na,na,1.20E+07,1.10E+07,1.10E+07,1.20E+07
3.47_1042.79,TG 22:5_22:6_22:6,C69H100O6,1024.752,Glycerolipids,Triradylglycerols,TAG,1042.787,na,4.10E+05,na,na,na,4.00E+06,2.30E+05,1.20E+05,3.60E+04,1.30E+04,na,na,na,na,na,1.40E+05,na,na,3.90E+04,na,1.40E+06,na,na,na,na,na,na,na,na,na,na,1.40E+06,1.10E+06,2.20E+05,9.70E+05
3.41_1040.77,TG 22:6_22:6_22:6,C69H98O6,1022.7363,Glycerolipids,Triradylglycerols,TAG,1040.771,na,8.30E+05,9.70E+03,na,9.30E+04,9.60E+06,9.40E+04,3.00E+04,2.10E+04,1.40E+04,na,na,na,na,na,1.50E+05,1.60E+04,na,1.00E+05,na,2.00E+05,3.90E+04,na,na,na,na,na,na,na,na,na,2.20E+06,1.80E+06,2.20E+06,1.90E+06
3.70_818.72,TG 48:3,C51H92O6,800.6894,Glycerolipids,Triradylglycerols,TAG,818.7227,8.70E+07,1.20E+07,1.10E+07,1.30E+08,3.70E+06,1.20E+08,2.10E+07,1.20E+08,8.80E+04,6.20E+06,6.20E+06,2.10E+06,1.20E+06,1.90E+05,2.60E+05,1.00E+06,2.70E+05,8.40E+04,1.40E+05,1.50E+07,2.90E+07,1.80E+07,6.70E+05,1.00E+07,1.50E+05,4.30E+05,4.40E+04,5.80E+04,9.60E+04,9.60E+04,4.50E+04,4.20E+07,3.80E+07,4.40E+07,4.70E+07
2.95_908.68,TG 56:14,C59H86O6,890.6424,Glycerolipids,Triradylglycerols,TAG,908.6757,9.60E+05,2.20E+05,na,na,4.00E+05,7.30E+06,1.90E+05,1.00E+06,1.30E+04,2.80E+05,na,na,na,1.60E+05,6.70E+03,3.30E+05,3.80E+04,na,3.80E+05,1.30E+05,2.60E+07,2.20E+05,na,na,na,na,na,na,na,na,na,3.30E+06,3.70E+06,3.10E+06,3.50E+06
0.41_409.24,LPA 16:0 Isomer A,C19H39O7P,410.2433,Glycerophospholipids,Glycerophosphates,LPA,409.2361,1.60E+05,1.00E+04,3.30E+05,8.40E+05,8.20E+05,3.30E+06,na,2.60E+04,na,na,1.00E+05,na,2.00E+03,na,1.50E+04,5.90E+04,4.60E+04,na,1.90E+05,7.00E+04,1.80E+04,3.10E+05,1.10E+04,3.20E+04,na,5.50E+03,na,na,na,na,na,4.90E+05,6.80E+05,5.00E+05,5.20E+05
0.53_409.23,LPA 16:0 Isomer B,C19H39O7P,410.2433,Glycerophospholipids,Glycerophosphates,LPA,409.2262,1.20E+04,6.00E+04,4.40E+05,3.50E+05,1.70E+06,4.70E+06,na,1.10E+05,na,na,2.80E+05,4.50E+05,na,5.50E+05,na,na,na,1.40E+04,na,6.30E+06,na,na,na,na,2.50E+04,na,na,na,na,4.50E+04,na,1.60E+06,1.80E+06,1.20E+06,1.30E+06
0.48_409.23,LPA 16:0 Isomer C,C19H39O7P,410.2433,Glycerophospholipids,Glycerophosphates,LPA,409.2267,1.20E+04,6.00E+04,4.20E+05,3.80E+05,1.70E+06,1.90E+06,na,1.10E+05,na,1.60E+04,2.70E+05,6.90E+05,8.00E+03,3.80E+05,na,na,na,na,na,6.30E+06,5.70E+03,4.30E+04,na,na,2.50E+04,na,na,na,na,8.20E+04,na,1.60E+06,1.80E+06,1.20E+06,1.30E+06
0.81_437.26,LPA 18:0,C21H43O7P,438.2746,Glycerophospholipids,Glycerophosphates,LPA,437.2581,8.90E+04,1.60E+05,2.60E+05,2.10E+05,7.60E+05,na,2.70E+04,8.60E+04,4.40E+04,3.50E+04,6.60E+05,1.20E+05,2.70E+05,1.70E+05,na,8.30E+04,2.80E+04,1.80E+04,2.90E+04,2.20E+06,5.30E+04,4.50E+05,2.10E+04,1.30E+04,2.70E+04,na,1.20E+03,na,3.10E+03,8.70E+04,na,1.90E+05,2.20E+05,2.90E+05,1.90E+05
1.85_671.47,PA 16:0_18:2,C37H69O8P,672.473,Glycerophospholipids,Glycerophosphates,PA,671.4662,5.30E+06,7.00E+05,1.10E+05,8.30E+04,na,na,na,na,4.00E+04,na,na,na,2.80E+04,1.30E+05,na,na,na,na,2.30E+04,2.80E+04,na,na,na,na,na,na,na,na,na,na,na,2.70E+06,2.30E+06,1.80E+06,2.20E+06
1.69_669.45,PA 16:1_18:2,C37H67O8P,670.4574,Glycerophospholipids,Glycerophosphates,PA,669.4506,3.30E+07,2.20E+06,4.00E+05,1.10E+05,2.50E+05,6.00E+05,1.30E+04,na,1.90E+05,7.60E+04,1.60E+05,3.60E+05,3.50E+04,2.60E+05,1.90E+04,na,na,na,1.00E+05,2.50E+05,3.50E+04,4.10E+04,na,na,na,na,na,na,1.40E+04,na,na,3.60E+06,3.70E+06,3.90E+06,4.80E+06
1.57_693.45,PA 18:2_18:3,C39H67O8P,694.4574,Glycerophospholipids,Glycerophosphates,PA,693.4489,3.80E+06,6.90E+05,na,na,4.60E+05,4.20E+06,na,na,na,1.20E+04,1.80E+05,1.60E+05,9.80E+03,8.60E+04,na,na,na,na,na,2.00E+05,1.40E+04,3.20E+04,na,na,na,na,na,na,na,na,na,1.10E+06,1.30E+06,1.20E+06,1.30E+06
1.48_691.43,PA 36:6,C39H65O8P,692.4417,Glycerophospholipids,Glycerophosphates,PA,691.4345,1.80E+07,1.90E+06,na,na,na,2.20E+06,na,na,na,na,1.20E+05,1.50E+04,na,na,na,na,na,na,na,3.90E+04,na,3.20E+03,na,na,na,na,na,na,1.20E+04,na,na,2.80E+06,3.10E+06,2.80E+06,3.10E+06
0.30_468.31,LPC 14:0,C22H46NO7P,467.3012,Glycerophospholipids,Glycerophosphocholines,LPC,468.3085,2.80E+05,2.80E+05,7.50E+06,3.90E+06,8.00E+06,4.60E+07,1.00E+04,1.70E+06,1.50E+04,1.70E+04,8.40E+06,4.90E+05,na,5.90E+06,1.80E+03,2.30E+05,1.80E+05,1.80E+04,1.40E+05,1.40E+07,4.10E+05,8.10E+06,2.50E+05,na,na,1.50E+03,1.60E+04,8.30E+03,1.00E+04,1.20E+04,9.60E+03,5.10E+06,4.70E+06,5.10E+06,5.20E+06
0.42_482.32,LPC 15:0,C23H48NO7P,481.3168,Glycerophospholipids,Glycerophosphocholines,LPC,482.3243,na,1.90E+05,7.00E+06,3.10E+06,4.70E+06,5.40E+07,7.50E+03,3.70E+05,na,na,1.90E+07,7.30E+04,1.10E+04,2.30E+06,2.90E+03,6.60E+05,1.70E+05,8.70E+03,2.50E+05,3.90E+06,2.70E+05,8.30E+06,2.00E+05,2.10E+04,9.60E+03,2.40E+04,na,4.40E+03,1.40E+03,na,1.70E+03,4.00E+06,3.50E+06,3.80E+06,5.10E+06
0.43_496.33,LPC 16:0 iosmer A,C24H50NO7P,495.332489,Glycerophospholipids,Glycerophosphocholines,LPC,496.3297,na,na,6.40E+05,6.20E+05,8.30E+05,8.80E+06,8.60E+03,1.40E+05,na,na,7.30E+05,7.60E+04,1.30E+03,6.20E+05,na,1.50E+04,1.70E+04,na,2.50E+04,1.90E+06,4.60E+04,5.00E+05,2.90E+04,6.30E+03,na,na,na,na,na,na,na,1.90E+05,5.40E+05,6.70E+05,4.70E+05
0.64_496.34_0.60_478.33_0.64_534.30,LPC 16:0 Isomer B,C24H50NO7P,495.3325,Glycerophospholipids,Glycerophosphocholines,LPC,496.3394_478.3277_534.2953,7.50E+05,3.60E+05,7.40E+07,3.60E+07,5.50E+07,3.90E+08,4.90E+05,1.80E+06,2.90E+05,3.90E+05,2.60E+08,1.70E+06,3.40E+05,3.00E+07,5.00E+05,3.50E+06,7.20E+05,4.70E+05,1.20E+06,3.20E+07,3.90E+06,7.50E+07,8.00E+05,3.30E+05,1.30E+06,1.80E+05,1.70E+05,8.10E+05,6.40E+04,2.00E+05,6.00E+05,3.80E+07,3.60E+07,3.90E+07,4.00E+07
0.54_496.34_0.55_534.30,LPC 16:0 minor,C24H50NO7P,495.3325,Glycerophospholipids,Glycerophosphocholines,LPC,496.3399_534.2955,4.40E+06,3.70E+06,6.90E+08,3.10E+08,4.90E+08,5.10E+09,5.00E+06,1.70E+07,2.00E+05,3.10E+06,1.40E+09,4.20E+06,3.10E+06,3.50E+08,1.10E+06,5.00E+07,6.00E+06,9.50E+05,1.30E+07,4.00E+08,5.40E+07,5.50E+08,8.50E+06,1.80E+06,7.10E+05,6.00E+05,1.20E+05,2.80E+05,6.40E+05,1.40E+05,4.10E+05,4.40E+08,4.00E+08,4.20E+08,4.30E+08
0.30_516.31,LPC 16:1 Isomer A,C24H48NO7P,493.3168,Glycerophospholipids,Glycerophosphocholines,LPC,516.3086,2.80E+05,1.00E+05,8.50E+05,2.30E+05,1.20E+06,3.80E+07,1.10E+05,1.40E+06,5.30E+04,1.10E+05,1.80E+05,2.50E+05,9.10E+04,1.20E+06,8.20E+04,9.00E+04,5.80E+04,6.30E+04,6.20E+04,9.90E+05,1.20E+05,8.20E+05,9.30E+04,7.60E+04,7.60E+04,7.60E+04,8.50E+04,7.60E+04,8.80E+04,8.10E+04,7.90E+04,1.10E+06,1.40E+06,1.70E+06,1.60E+06
0.47_494.32,LPC 16:1 Isomer B,C24H48NO7P,493.3168,Glycerophospholipids,Glycerophosphocholines,LPC,494.3243,3.60E+05,1.30E+05,1.80E+07,1.00E+07,1.80E+07,1.90E+08,1.50E+05,2.30E+06,2.80E+05,1.80E+05,1.70E+07,5.00E+05,1.80E+05,1.30E+07,6.00E+04,5.10E+05,3.40E+05,4.50E+04,3.90E+05,5.20E+07,1.40E+06,1.40E+07,8.10E+05,2.40E+05,8.20E+04,2.20E+04,1.10E+04,8.00E+03,3.00E+04,9.40E+03,1.70E+04,1.50E+07,1.40E+07,1.40E+07,1.60E+07
0.78_510.36_0.76_532.34,LPC 17:0,C25H52NO7P,509.3481,Glycerophospholipids,Glycerophosphocholines,LPC,510.3555_532.3377,1.50E+05,1.20E+05,2.10E+07,7.10E+06,1.40E+07,1.80E+08,6.50E+04,5.10E+05,5.50E+04,1.10E+05,1.30E+08,1.50E+05,1.30E+05,1.30E+07,6.30E+04,2.50E+06,2.60E+05,3.20E+04,7.00E+05,1.10E+07,1.50E+06,4.80E+07,5.30E+05,1.10E+05,1.10E+05,2.60E+04,1.50E+04,1.80E+04,3.30E+04,2.10E+04,3.30E+04,1.70E+07,1.60E+07,1.60E+07,1.70E+07
0.54_508.34,LPC 17:1,C25H50NO7P,507.3325,Glycerophospholipids,Glycerophosphocholines,LPC,508.3396,na,2.70E+04,5.80E+06,2.20E+06,4.30E+06,5.40E+07,5.20E+04,3.50E+05,5.40E+04,1.40E+05,1.10E+07,7.70E+04,5.00E+04,4.30E+06,9.00E+03,2.40E+05,1.50E+05,7.40E+03,1.30E+05,2.80E+06,1.30E+05,3.40E+06,1.20E+05,3.30E+04,1.10E+04,na,8.50E+03,5.30E+03,3.40E+03,4.90E+03,8.70E+03,3.10E+06,3.10E+06,3.40E+06,3.70E+06
0.59_522.36,LPC 18:1 Isomer A,C26H52NO7P,521.3481,Glycerophospholipids,Glycerophosphocholines,LPC,522.3558,1.10E+06,2.80E+05,8.70E+07,4.40E+07,6.90E+07,7.90E+08,7.90E+05,3.20E+06,3.00E+04,1.10E+06,2.30E+08,1.40E+06,1.40E+06,6.10E+07,3.50E+05,5.30E+06,1.60E+06,1.80E+05,3.00E+05,1.20E+08,1.50E+07,8.90E+07,4.00E+06,8.80E+05,9.80E+04,2.00E+05,2.10E+04,4.90E+04,1.00E+05,2.50E+04,5.30E+04,6.50E+07,6.40E+07,6.20E+07,6.80E+07
0.69_522.36_0.67_560.31,LPC 18:1 Isomer B,C26H52NO7P,521.3481,Glycerophospholipids,Glycerophosphocholines,LPC,522.3556_560.3113,1.50E+06,4.10E+05,1.30E+07,8.60E+06,1.10E+07,8.20E+07,1.90E+05,4.10E+05,8.60E+04,1.90E+05,2.10E+07,7.80E+05,1.80E+06,9.10E+06,5.20E+05,7.20E+06,2.10E+05,2.90E+05,3.50E+06,1.40E+07,1.60E+06,1.70E+07,3.70E+05,1.20E+06,1.40E+05,2.90E+05,2.20E+04,7.30E+04,1.40E+05,2.40E+04,7.00E+04,8.40E+06,7.70E+06,8.40E+06,8.60E+06
1.06_508.38,LPC 18:1 Isomer C,C26H52NO7P,521.3481,Glycerophospholipids,Glycerophosphocholines,LPC,508.3767,4.10E+03,na,1.70E+06,4.80E+05,9.50E+05,1.40E+07,na,4.90E+03,5.10E+04,4.00E+05,2.70E+07,2.10E+04,1.30E+05,8.70E+05,3.00E+04,1.80E+06,2.40E+05,2.30E+04,9.10E+06,5.90E+06,2.60E+05,1.70E+06,8.30E+04,1.10E+05,6.00E+03,2.60E+04,na,na,na,na,na,2.80E+06,2.70E+06,2.60E+06,2.80E+06
